# {"t_start": 1545333012.1042702, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,1.142967
-1.0,1,1.143485
-1.0,1,1.144042
-1.0,1,1.144562
-1.0,1,1.145101
-1.0,1,1.145748
-1.0,1,1.146274
-1.0,1,1.146789
-1.0,1,1.147334
-1.0,1,1.147939
-1.0,1,1.148461
-1.0,1,1.148977
-1.0,1,1.149496
-1.0,1,1.150008
-1.0,1,1.150525
-1.0,1,1.151033
-1.0,1,1.151538
-1.0,1,1.152086
-1.0,1,1.152617
-1.0,1,1.153175
-1.0,1,1.153779
-1.0,1,1.15433
-1.0,1,1.154886
-1.0,1,1.155426
-1.0,1,1.155982
-1.0,1,1.15653
-1.0,1,1.157061
-1.0,1,1.157621
-1.0,1,1.158177
-1.0,1,1.158744
-1.0,1,1.159307
-1.0,1,1.159834
-1.0,1,1.160393
-1.0,1,1.16095
-1.0,1,1.161509
-1.0,1,1.162086
-1.0,1,1.16261
-1.0,1,1.163137
-1.0,1,1.163662
-1.0,1,1.164216
-1.0,1,1.16474
-1.0,1,1.16527
-1.0,1,1.165842
-1.0,1,1.16637
-1.0,1,1.16695
-1.0,1,1.167492
-1.0,1,1.168045
-1.0,1,1.168591
-1.0,1,1.169147
-1.0,1,1.169701
-1.0,1,1.170258
-1.0,1,1.170788
-1.0,1,1.171341
-1.0,1,1.171909
-1.0,1,1.172461
-1.0,1,1.173012
-1.0,1,1.173576
-1.0,1,1.174096
-1.0,1,1.17465
-1.0,1,1.175221
-1.0,1,1.175778
-1.0,1,1.176336
-1.0,1,1.176887
-1.0,1,1.17742
-1.0,1,1.177987
-1.0,1,1.178511
-1.0,1,1.179104
-1.0,1,1.17963
-1.0,1,1.180196
-1.0,1,1.180727
-1.0,1,1.181254
-1.0,1,1.181809
-1.0,1,1.182363
-1.0,1,1.182916
-1.0,1,1.183496
-1.0,1,1.184051
-1.0,1,1.184578
-1.0,1,1.185113
-1.0,1,1.185638
-1.0,1,1.18619
-1.0,1,1.186741
-1.0,1,1.187295
-1.0,1,1.187823
-1.0,1,1.188365
-1.0,1,1.188903
-1.0,1,1.189423
-1.0,1,1.189961
-1.0,1,1.190532
-1.0,1,1.191074
-1.0,1,1.191618
-1.0,1,1.192155
-1.0,1,1.192696
-1.0,1,1.193241
-1.0,1,1.193838
-1.0,1,1.194381
-1.0,1,1.194956
-1.0,1,1.195592
-1.0,1,1.196212
-1.0,1,1.196769
-1.0,1,1.197368
-1.0,1,1.19793
-1.0,1,1.198512
-1.0,1,1.199087
-1.0,1,1.19968
-1.0,1,1.200239
-1.0,1,1.200811
-1.0,1,1.201382
-1.0,1,1.201978
-1.0,1,1.202546
-1.0,1,1.20314
-1.0,1,1.203714
-1.0,1,1.204281
-1.0,1,1.204854
-1.0,1,1.205418
-1.0,1,1.205987
-1.0,1,1.206585
-1.0,1,1.207159
-1.0,1,1.207739
-1.0,1,1.208305
-1.0,1,1.20891
-1.0,1,1.209487
-1.0,1,1.210062
-1.0,1,1.210633
-1.0,1,1.211225
-1.0,1,1.211855
-1.0,1,1.212551
-1.0,1,1.213126
-1.0,1,1.213728
-1.0,1,1.214335
-1.0,1,1.214931
-1.0,1,1.215496
-1.0,1,1.216095
-1.0,1,1.21664
-1.0,1,1.217218
-1.0,1,1.217787
-1.0,1,1.218394
-1.0,1,1.218936
-1.0,1,1.219477
-1.0,1,1.219998
-1.0,1,1.220545
