# {"t_start": 1545333392.7211132, "env_id": "MountainCar-v0"} 
r,l,t
-1.0,1,1.070283
-1.0,1,1.070802
-1.0,1,1.071325
-1.0,1,1.071842
-1.0,1,1.072361
-1.0,1,1.072885
-1.0,1,1.073412
-1.0,1,1.07393
-1.0,1,1.074451
-1.0,1,1.074963
-1.0,1,1.075477
-1.0,1,1.075994
-1.0,1,1.07652
-1.0,1,1.07714
-1.0,1,1.077772
-1.0,1,1.078401
-1.0,1,1.078999
-1.0,1,1.079552
-1.0,1,1.080152
-1.0,1,1.080677
-1.0,1,1.081196
-1.0,1,1.081713
-1.0,1,1.082241
-1.0,1,1.082762
-1.0,1,1.083287
-1.0,1,1.08381
-1.0,1,1.084339
-1.0,1,1.08493
-1.0,1,1.085457
-1.0,1,1.086067
-1.0,1,1.086597
-1.0,1,1.087115
-1.0,1,1.087638
-1.0,1,1.088157
-1.0,1,1.088684
-1.0,1,1.089203
-1.0,1,1.08972
-1.0,1,1.090232
-1.0,1,1.090746
-1.0,1,1.091268
-1.0,1,1.091788
-1.0,1,1.092305
-1.0,1,1.092826
-1.0,1,1.093343
-1.0,1,1.093869
-1.0,1,1.094387
-1.0,1,1.094909
-1.0,1,1.095429
-1.0,1,1.095951
-1.0,1,1.096475
-1.0,1,1.096995
-1.0,1,1.097516
-1.0,1,1.098039
-1.0,1,1.098555
-1.0,1,1.099131
-1.0,1,1.099714
-1.0,1,1.100244
-1.0,1,1.100766
-1.0,1,1.101288
-1.0,1,1.101802
-1.0,1,1.10232
-1.0,1,1.10284
-1.0,1,1.10336
-1.0,1,1.103879
-1.0,1,1.104402
-1.0,1,1.104923
-1.0,1,1.105442
-1.0,1,1.105962
-1.0,1,1.106478
-1.0,1,1.106995
-1.0,1,1.107514
-1.0,1,1.108031
-1.0,1,1.108557
-1.0,1,1.109076
-1.0,1,1.109594
-1.0,1,1.110112
-1.0,1,1.110628
-1.0,1,1.111146
-1.0,1,1.111658
-1.0,1,1.112174
-1.0,1,1.112697
-1.0,1,1.113218
-1.0,1,1.113743
-1.0,1,1.11426
-1.0,1,1.114779
-1.0,1,1.115292
-1.0,1,1.115808
-1.0,1,1.116321
-1.0,1,1.116838
-1.0,1,1.117358
-1.0,1,1.117938
-1.0,1,1.118454
-1.0,1,1.118969
-1.0,1,1.119483
-1.0,1,1.120002
-1.0,1,1.120524
-1.0,1,1.121104
-1.0,1,1.121622
-1.0,1,1.122145
-1.0,1,1.122661
-1.0,1,1.123177
-1.0,1,1.123691
-1.0,1,1.124209
-1.0,1,1.124735
-1.0,1,1.125264
-1.0,1,1.125781
-1.0,1,1.126312
-1.0,1,1.126828
-1.0,1,1.127342
-1.0,1,1.12786
-1.0,1,1.128382
-1.0,1,1.128896
-1.0,1,1.129412
-1.0,1,1.129929
-1.0,1,1.130447
-1.0,1,1.130962
-1.0,1,1.131481
-1.0,1,1.131998
-1.0,1,1.132522
-1.0,1,1.133105
-1.0,1,1.133623
-1.0,1,1.134141
-1.0,1,1.134662
-1.0,1,1.135186
-1.0,1,1.135701
-1.0,1,1.136212
-1.0,1,1.1368
-1.0,1,1.137376
-1.0,1,1.137964
-1.0,1,1.138547
-1.0,1,1.139132
-1.0,1,1.139717
-1.0,1,1.140303
-1.0,1,1.140895
-1.0,1,1.141477
-1.0,1,1.142057
-1.0,1,1.142639
-1.0,1,1.143219
-1.0,1,1.143803
-1.0,1,1.144386
-1.0,1,1.144971
-1.0,1,1.145547
-1.0,1,1.146127
-1.0,1,1.146702
-1.0,1,1.147284
-1.0,1,1.14786
-1.0,1,1.148447
-1.0,1,1.149038
-1.0,1,1.149622
-1.0,1,1.150203
-1.0,1,1.150781
-1.0,1,1.15136
-1.0,1,1.151949
-1.0,1,1.152534
-1.0,1,1.153126
-1.0,1,1.153717
-1.0,1,1.154302
-1.0,1,1.154877
-1.0,1,1.155458
-1.0,1,1.156034
-1.0,1,1.156615
-1.0,1,1.157192
-1.0,1,1.157778
-1.0,1,1.158356
-1.0,1,1.158939
-1.0,1,1.15952
-1.0,1,1.160097
-1.0,1,1.160678
-1.0,1,1.161258
-1.0,1,1.161842
-1.0,1,1.162361
-1.0,1,1.162944
-1.0,1,1.163526
-1.0,1,1.16411
-1.0,1,1.164696
-1.0,1,1.165215
-1.0,1,1.1658
-1.0,1,1.166379
-1.0,1,1.166962
-1.0,1,1.167545
-1.0,1,1.168064
-1.0,1,1.168648
-1.0,1,1.169228
-1.0,1,1.169803
-1.0,1,1.170384
-1.0,1,1.170958
-1.0,1,1.171533
-1.0,1,1.172111
-1.0,1,1.172697
-1.0,1,1.173284
-1.0,1,1.17387
-1.0,1,1.174452
-1.0,1,1.174992
-1.0,1,1.175593
-1.0,1,1.176199
-1.0,1,1.176789
-1.0,1,1.177307
-1.0,1,1.177826
-1.0,1,1.178344
-1.0,1,1.178862
-1.0,1,1.179383
-1.0,1,1.179911
-1.0,1,1.180438
-1.0,1,1.180959
-1.0,1,1.181477
-1.0,1,1.181996
-1.0,1,1.182514
-1.0,1,1.183026
-1.0,1,1.183537
-1.0,1,1.184054
-1.0,1,1.184688
-1.0,1,1.185289
-1.0,1,1.185889
-1.0,1,1.186427
-1.0,1,1.187049
-1.0,1,1.187675
-1.0,1,1.188242
-1.0,1,1.188887
-1.0,1,1.189449
-1.0,1,1.190096
-1.0,1,1.19072
-1.0,1,1.191325
-1.0,1,1.191965
-1.0,1,1.192627
-1.0,1,1.193201
-1.0,1,1.193758
-1.0,1,1.194345
-1.0,1,1.194995
-1.0,1,1.195583
-1.0,1,1.196171
-1.0,1,1.196721
-1.0,1,1.197343
-1.0,1,1.197928
-1.0,1,1.198486
-1.0,1,1.19907
-1.0,1,1.199628
-1.0,1,1.200219
-1.0,1,1.200868
-1.0,1,1.2014
-1.0,1,1.202049
-1.0,1,1.202695
-1.0,1,1.203243
-1.0,1,1.203779
-1.0,1,1.204303
-1.0,1,1.204954
-1.0,1,1.2056
-1.0,1,1.206225
-1.0,1,1.206801
-1.0,1,1.207332
-1.0,1,1.207918
-1.0,1,1.208544
-1.0,1,1.20913
-1.0,1,1.209671
-1.0,1,1.210255
-1.0,1,1.210845
-1.0,1,1.211373
-1.0,1,1.211924
-1.0,1,1.212457
-1.0,1,1.213037
-1.0,1,1.213569
-1.0,1,1.21415
-1.0,1,1.214739
-1.0,1,1.215296
-1.0,1,1.215834
-1.0,1,1.216385
-1.0,1,1.216915
-1.0,1,1.217497
-1.0,1,1.218072
-1.0,1,1.21865
-1.0,1,1.219172
-1.0,1,1.219693
-1.0,1,1.220189
-1.0,1,1.220722
-1.0,1,1.221235
-1.0,1,1.221792
-1.0,1,1.222375
-1.0,1,1.222929
-1.0,1,1.223457
-1.0,1,1.223978
-1.0,1,1.224482
-1.0,1,1.224981
-1.0,1,1.225486
-1.0,1,1.225987
-1.0,1,1.226545
-1.0,1,1.227074
-1.0,1,1.227571
-1.0,1,1.228073
-1.0,1,1.228609
-1.0,1,1.22919
-1.0,1,1.229801
-1.0,1,1.230398
-1.0,1,1.230987
